SK_ID_CURR,TARGET,NAME_CONTRACT_TYPE,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,AMT_GOODS_PRICE,NAME_TYPE_SUITE,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,REGION_POPULATION_RELATIVE,DAYS_BIRTH,DAYS_EMPLOYED,DAYS_REGISTRATION,DAYS_ID_PUBLISH,OWN_CAR_AGE,FLAG_MOBIL,FLAG_EMP_PHONE,FLAG_WORK_PHONE,FLAG_CONT_MOBILE,FLAG_PHONE,FLAG_EMAIL,OCCUPATION_TYPE,CNT_FAM_MEMBERS,REGION_RATING_CLIENT,REGION_RATING_CLIENT_W_CITY,WEEKDAY_APPR_PROCESS_START,HOUR_APPR_PROCESS_START,REG_REGION_NOT_LIVE_REGION,REG_REGION_NOT_WORK_REGION,LIVE_REGION_NOT_WORK_REGION,REG_CITY_NOT_LIVE_CITY,REG_CITY_NOT_WORK_CITY,LIVE_CITY_NOT_WORK_CITY,ORGANIZATION_TYPE,EXT_SOURCE_1,EXT_SOURCE_2,EXT_SOURCE_3,APARTMENTS_AVG,BASEMENTAREA_AVG,YEARS_BEGINEXPLUATATION_AVG,YEARS_BUILD_AVG,COMMONAREA_AVG,ELEVATORS_AVG,ENTRANCES_AVG,FLOORSMAX_AVG,FLOORSMIN_AVG,LANDAREA_AVG,LIVINGAPARTMENTS_AVG,LIVINGAREA_AVG,NONLIVINGAPARTMENTS_AVG,NONLIVINGAREA_AVG,APARTMENTS_MODE,BASEMENTAREA_MODE,YEARS_BEGINEXPLUATATION_MODE,YEARS_BUILD_MODE,COMMONAREA_MODE,ELEVATORS_MODE,ENTRANCES_MODE,FLOORSMAX_MODE,FLOORSMIN_MODE,LANDAREA_MODE,LIVINGAPARTMENTS_MODE,LIVINGAREA_MODE,NONLIVINGAPARTMENTS_MODE,NONLIVINGAREA_MODE,APARTMENTS_MEDI,BASEMENTAREA_MEDI,YEARS_BEGINEXPLUATATION_MEDI,YEARS_BUILD_MEDI,COMMONAREA_MEDI,ELEVATORS_MEDI,ENTRANCES_MEDI,FLOORSMAX_MEDI,FLOORSMIN_MEDI,LANDAREA_MEDI,LIVINGAPARTMENTS_MEDI,LIVINGAREA_MEDI,NONLIVINGAPARTMENTS_MEDI,NONLIVINGAREA_MEDI,FONDKAPREMONT_MODE,HOUSETYPE_MODE,TOTALAREA_MODE,WALLSMATERIAL_MODE,EMERGENCYSTATE_MODE,OBS_30_CNT_SOCIAL_CIRCLE,DEF_30_CNT_SOCIAL_CIRCLE,OBS_60_CNT_SOCIAL_CIRCLE,DEF_60_CNT_SOCIAL_CIRCLE,DAYS_LAST_PHONE_CHANGE,FLAG_DOCUMENT_2,FLAG_DOCUMENT_3,FLAG_DOCUMENT_4,FLAG_DOCUMENT_5,FLAG_DOCUMENT_6,FLAG_DOCUMENT_7,FLAG_DOCUMENT_8,FLAG_DOCUMENT_9,FLAG_DOCUMENT_10,FLAG_DOCUMENT_11,FLAG_DOCUMENT_12,FLAG_DOCUMENT_13,FLAG_DOCUMENT_14,FLAG_DOCUMENT_15,FLAG_DOCUMENT_16,FLAG_DOCUMENT_17,FLAG_DOCUMENT_18,FLAG_DOCUMENT_19,FLAG_DOCUMENT_20,FLAG_DOCUMENT_21,AMT_REQ_CREDIT_BUREAU_HOUR,AMT_REQ_CREDIT_BUREAU_DAY,AMT_REQ_CREDIT_BUREAU_WEEK,AMT_REQ_CREDIT_BUREAU_MON,AMT_REQ_CREDIT_BUREAU_QRT,AMT_REQ_CREDIT_BUREAU_YEAR
107055,1,Revolving loans,M,Y,N,1,225000.0,450000.0,22500.0,450000.0,Family,Working,Secondary / secondary special,Married,With parents,0.030755,-12433,-4172,-6380.0,-4344,17.0,1,1,0,1,0,0,Drivers,3.0,2,2,SATURDAY,16,0,0,0,0,1,1,Industry: type 3,,0.09339161866270214,0.7032033049040319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-1644.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
107188,1,Revolving loans,F,Y,Y,0,135000.0,180000.0,9000.0,180000.0,Unaccompanied,Commercial associate,Higher education,Single / not married,With parents,0.018634,-7847,-221,-928.0,-518,64.0,1,1,1,1,0,0,Sales staff,1.0,2,2,WEDNESDAY,16,0,0,0,0,0,0,Industry: type 3,,0.5012483331359532,0.14825437906109115,0.1124,0.0578,0.9821,,,0.08,0.069,0.3333,,,,0.0963,,0.0357,0.1145,0.06,0.9821,,,0.0806,0.069,0.3333,,,,0.1004,,0.0378,0.1135,0.0578,0.9821,,,0.08,0.069,0.3333,,,,0.0981,,0.0364,,block of flats,0.1137,"Stone, brick",No,1.0,0.0,1.0,0.0,-400.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
107428,1,Revolving loans,M,N,N,3,180000.0,180000.0,9000.0,180000.0,Unaccompanied,Working,Secondary / secondary special,Married,With parents,0.018209,-9666,-696,-2339.0,-2339,,1,1,0,1,1,0,Managers,5.0,3,3,THURSDAY,15,0,0,0,1,1,0,Self-employed,0.21537432932859127,0.09397834518403636,0.2636468134452008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,2.0,0.0,-1463.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
107512,1,Revolving loans,F,N,Y,0,292500.0,585000.0,29250.0,585000.0,Unaccompanied,Commercial associate,Higher education,Single / not married,House / apartment,0.018634,-18128,-2168,-6334.0,-1686,,1,1,0,1,0,0,Managers,1.0,2,2,MONDAY,12,0,0,0,1,1,0,Trade: type 7,,0.2714905497130048,0.6690566947824041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-704.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
108094,1,Revolving loans,F,N,N,0,90000.0,202500.0,10125.0,202500.0,Family,Working,Secondary / secondary special,Married,House / apartment,0.019101,-19739,-3193,-3243.0,-3290,,1,1,0,1,0,0,Sales staff,2.0,2,2,THURSDAY,15,0,0,0,0,1,1,Trade: type 7,,0.6309383352613674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,-2024.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
108154,1,Revolving loans,M,N,Y,2,135000.0,405000.0,20250.0,405000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.019689,-13734,-1598,-5508.0,-4396,,1,1,0,1,1,0,,4.0,2,2,THURSDAY,14,0,0,0,0,0,0,Industry: type 7,0.2882878943236363,0.5518217006762788,0.6577838002083306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,0.0,3.0,0.0,-750.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,2.0
108686,1,Revolving loans,M,N,Y,1,135000.0,270000.0,13500.0,270000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.028663,-15506,-2710,-6676.0,-4731,,1,1,0,1,1,0,Laborers,3.0,2,2,MONDAY,9,0,0,0,0,1,1,Business Entity Type 3,0.2788888695954657,0.3868460221576302,0.2910973802776635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,1.0,6.0,1.0,-372.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0
109148,1,Revolving loans,M,Y,N,0,135000.0,180000.0,9000.0,180000.0,Unaccompanied,Working,Secondary / secondary special,Single / not married,House / apartment,0.030755,-10044,-1961,-4827.0,-2361,11.0,1,1,0,1,0,0,Managers,1.0,2,2,SATURDAY,17,0,0,0,0,1,1,Emergency,,0.16629526749229884,0.25396280933631177,0.0041,,0.9722,,,0.0,,0.0,,,,0.0019,,0.0,0.0042,,0.9722,,,0.0,,0.0,,,,0.0019,,0.0,0.0042,,0.9722,,,0.0,,0.0,,,,0.0019,,0.0,,block of flats,,"Stone, brick",No,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
109157,1,Revolving loans,F,N,N,2,112500.0,720000.0,36000.0,720000.0,Unaccompanied,Working,Secondary / secondary special,Married,Municipal apartment,0.031329,-11373,-2196,-2388.0,-758,,1,1,0,1,0,0,High skill tech staff,4.0,2,2,WEDNESDAY,11,0,0,0,0,0,0,Medicine,0.5251763277383006,0.5203493560895593,0.646329897706246,0.0495,0.0246,0.9732,0.6328,0.0041,0.0,0.0345,0.125,0.1667,0.0093,0.0403,0.0402,0.0,0.0,0.0504,0.0256,0.9732,0.6472,0.0042,0.0,0.0345,0.125,0.1667,0.0095,0.0441,0.0418,0.0,0.0,0.05,0.0246,0.9732,0.6377,0.0042,0.0,0.0345,0.125,0.1667,0.0095,0.040999999999999995,0.0409,0.0,0.0,not specified,block of flats,0.0339,"Stone, brick",No,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
109190,1,Revolving loans,F,N,N,0,121500.0,270000.0,13500.0,,,Working,Higher education,Single / not married,With parents,0.006296,-12390,-640,-6365.0,-3597,,1,1,0,1,1,0,Managers,1.0,3,3,FRIDAY,16,0,0,0,0,0,0,Business Entity Type 3,0.5794495833605544,0.407924882927548,0.2405414172860865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,1.0,0.0,-158.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0
109432,1,Revolving loans,F,N,Y,1,81000.0,225000.0,11250.0,225000.0,Unaccompanied,Working,Secondary / secondary special,Single / not married,House / apartment,0.018634,-13031,-2622,-3364.0,-558,,1,1,1,1,0,0,Sales staff,2.0,2,2,TUESDAY,14,0,0,0,0,1,1,Self-employed,,0.5909480320772107,0.3506958432829587,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,-322.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0
109571,1,Revolving loans,F,N,Y,0,67500.0,180000.0,9000.0,180000.0,Family,Working,Secondary / secondary special,Single / not married,House / apartment,0.028663,-7813,-178,-2593.0,-484,,1,1,0,1,0,0,Laborers,1.0,2,2,WEDNESDAY,12,0,0,0,1,1,0,Trade: type 7,,0.6447926680572826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,-439.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
109651,1,Revolving loans,F,N,Y,0,135000.0,270000.0,13500.0,270000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.00702,-12282,-1678,-2423.0,-2863,,1,1,0,1,0,0,Private service staff,2.0,2,2,WEDNESDAY,10,0,0,0,0,0,0,Business Entity Type 3,0.3987975204039736,0.6340744983367291,0.16342569473134347,0.0876,0.0682,0.9836,0.7756,0.0,0.0,0.2069,0.1667,0.2083,0.0844,0.0714,0.0772,0.0,0.0329,0.063,0.0472,0.9826,0.7713,0.0,0.0,0.1379,0.1667,0.2083,0.0468,0.0551,0.0559,0.0,0.0231,0.0885,0.0682,0.9836,0.7786,0.0,0.0,0.2069,0.1667,0.2083,0.0859,0.0727,0.0786,0.0,0.0335,reg oper spec account,block of flats,0.047,"Stone, brick",No,4.0,1.0,4.0,0.0,-2151.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
109758,1,Revolving loans,F,Y,Y,1,135000.0,315000.0,15750.0,315000.0,Unaccompanied,Commercial associate,Incomplete higher,Married,Co-op apartment,0.006233,-11263,-1465,-5150.0,-3920,64.0,1,1,0,1,0,0,Sales staff,3.0,2,2,TUESDAY,13,0,0,0,0,0,0,Business Entity Type 3,,0.6990374662459145,0.5100895276257282,0.0742,0.051,0.9811,,,0.08,0.069,0.3333,,,,0.052000000000000005,,0.0024,0.0756,0.053,0.9811,,,0.0806,0.069,0.3333,,,,0.0542,,0.0026,0.0749,0.051,0.9811,,,0.08,0.069,0.3333,,,,0.0529,,0.0025,,block of flats,0.0599,Panel,No,,,,,-1609.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0
110641,1,Revolving loans,F,Y,Y,0,225000.0,270000.0,13500.0,270000.0,Unaccompanied,State servant,Secondary / secondary special,Single / not married,House / apartment,0.003818,-17663,-2584,-7697.0,-1210,19.0,1,1,0,1,0,0,,1.0,2,2,WEDNESDAY,5,0,0,0,0,0,0,Government,0.5546373629206552,0.4303234324083616,0.6195277080511546,0.0608,0.0785,0.9866,0.8164,0.0563,0.0,0.1207,0.1667,0.0417,0.0405,0.0496,0.0631,0.0,0.0,0.0609,0.0741,0.9861,0.8171,0.0524,0.0,0.1034,0.1667,0.0417,0.0302,0.0533,0.0578,0.0,0.0,0.0614,0.0785,0.9866,0.8189,0.0567,0.0,0.1207,0.1667,0.0417,0.0412,0.0504,0.0642,0.0,0.0,reg oper account,block of flats,0.07200000000000001,Panel,No,2.0,1.0,2.0,1.0,-602.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3.0
110818,1,Revolving loans,M,N,Y,0,90000.0,270000.0,13500.0,270000.0,Unaccompanied,Working,Incomplete higher,Married,House / apartment,0.005084,-18540,-3049,-8700.0,-2049,,1,1,1,1,0,0,High skill tech staff,2.0,2,2,MONDAY,14,0,0,0,0,0,0,Business Entity Type 3,,0.5784010002069471,0.7958031328748403,0.0165,,0.9796,,,0.0,0.069,0.0417,,,,0.0146,,0.004,0.0168,,0.9796,,,0.0,0.069,0.0417,,,,0.0152,,0.0042,0.0167,,0.9796,,,0.0,0.069,0.0417,,,,0.0149,,0.0041,,block of flats,0.0132,"Stone, brick",No,2.0,1.0,2.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
110823,1,Revolving loans,F,N,N,2,157500.0,450000.0,22500.0,450000.0,Family,State servant,Secondary / secondary special,Single / not married,House / apartment,0.02461,-12745,-605,-5690.0,-2595,,1,1,0,1,0,0,,3.0,2,2,MONDAY,15,0,0,0,0,0,0,Kindergarten,,0.513086642062764,0.3092753558842053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,0.0,9.0,0.0,-188.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,1.0
110962,1,Revolving loans,F,N,Y,1,67500.0,180000.0,9000.0,180000.0,Unaccompanied,Working,Secondary / secondary special,Single / not married,House / apartment,0.008575,-7912,-346,-4403.0,-561,,1,1,1,1,0,0,Private service staff,2.0,2,2,FRIDAY,9,0,0,0,0,1,1,Services,,0.20158368228640064,,0.0165,,0.9781,0.7008,,0.0,0.069,0.0417,0.0417,,0.0134,,0.0,,0.0168,,0.9782,0.7125,,0.0,0.069,0.0417,0.0417,,0.0147,,0.0,,0.0167,,0.9781,0.7048,,0.0,0.069,0.0417,0.0417,,0.0137,,0.0,,reg oper account,block of flats,0.0116,"Stone, brick",No,1.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
110981,1,Revolving loans,F,N,Y,0,112500.0,180000.0,9000.0,180000.0,Unaccompanied,Working,Higher education,Married,House / apartment,0.006852,-8399,-409,-5013.0,-296,,1,1,0,1,0,0,Sales staff,2.0,3,3,FRIDAY,9,0,0,0,1,1,0,Business Entity Type 1,0.14446788390242624,0.048584806429715036,0.32173528219668485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,2.0,1.0,-210.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
111717,1,Revolving loans,F,Y,N,0,112500.0,337500.0,16875.0,337500.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.025164,-19178,-2900,-8541.0,-2560,13.0,1,1,0,1,0,0,Laborers,2.0,2,2,WEDNESDAY,13,0,0,0,0,0,0,Government,0.6383001945529339,0.5686507033638533,0.25396280933631177,0.0495,0.0,0.9767,0.6804,0.02,0.0,0.1034,0.125,0.1667,0.0,0.0403,0.04,0.0,0.0,0.0504,0.0,0.9767,0.6929,0.0202,0.0,0.1034,0.125,0.1667,0.0,0.0441,0.0417,0.0,0.0,0.05,0.0,0.9767,0.6847,0.0201,0.0,0.1034,0.125,0.1667,0.0,0.040999999999999995,0.0407,0.0,0.0,reg oper account,block of flats,0.0424,"Stone, brick",No,3.0,0.0,3.0,0.0,-962.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,1.0
112198,1,Revolving loans,F,N,N,1,85500.0,157500.0,7875.0,157500.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.010556,-12153,-499,-6256.0,-749,,1,1,0,1,0,0,High skill tech staff,3.0,3,3,WEDNESDAY,14,0,0,0,0,0,0,Business Entity Type 3,0.5163743671155749,0.34434946463334176,0.3672910183026313,0.0381,0.0294,0.9831,0.7688,0.0116,0.04,0.0345,0.3333,0.2083,0.0051,0.0311,0.0381,0.0,0.0,0.0389,0.0305,0.9831,0.7779,0.0117,0.0403,0.0345,0.3333,0.2083,0.0052,0.034,0.0397,0.0,0.0,0.0385,0.0294,0.9831,0.7719,0.0116,0.04,0.0345,0.3333,0.2083,0.0052,0.0316,0.0388,0.0,0.0,reg oper account,block of flats,0.0363,Panel,No,3.0,1.0,3.0,1.0,-600.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
112540,1,Revolving loans,F,N,Y,0,112500.0,315000.0,15750.0,315000.0,Family,Working,Secondary / secondary special,Married,House / apartment,0.011703,-22611,-2298,-8982.0,-4987,,1,1,0,1,0,0,Cleaning staff,2.0,2,2,SATURDAY,17,1,1,1,1,0,0,Trade: type 7,,0.3737978563219818,0.8106180215523969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-325.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
112630,1,Revolving loans,M,N,Y,0,112500.0,180000.0,9000.0,180000.0,Unaccompanied,Working,Incomplete higher,Single / not married,House / apartment,0.003813,-19207,-352,-1014.0,-2743,,1,1,0,1,0,0,,1.0,2,2,THURSDAY,7,0,0,0,0,0,0,Other,,0.06155841725823937,0.25396280933631177,0.066,0.0664,0.9767,,,0.0,0.1379,0.1667,,0.0502,,0.0544,,0.0329,0.0672,0.0689,0.9767,,,0.0,0.1379,0.1667,,0.0514,,0.0567,,0.0349,0.0666,0.0664,0.9767,,,0.0,0.1379,0.1667,,0.0511,,0.0554,,0.0336,,block of flats,0.0537,"Stone, brick",No,0.0,0.0,0.0,0.0,-32.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0
112969,1,Revolving loans,M,N,N,0,90000.0,157500.0,7875.0,157500.0,Unaccompanied,Working,Secondary / secondary special,Single / not married,With parents,0.030755,-13410,-729,-1755.0,-1768,,1,1,1,1,0,0,Laborers,1.0,2,2,SUNDAY,11,0,0,0,0,0,0,Business Entity Type 3,0.2482861175489315,0.27233042145362546,0.4329616670974407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-558.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
113063,1,Revolving loans,M,Y,Y,1,135000.0,180000.0,9000.0,180000.0,Family,Working,Secondary / secondary special,Married,House / apartment,0.016612000000000002,-11198,-1036,-5284.0,-3637,17.0,1,1,0,1,0,0,Managers,3.0,2,2,SUNDAY,11,0,0,0,0,0,0,Self-employed,,0.4230431102822776,0.5726825047161584,0.0186,0.0559,0.9851,0.7959999999999999,0.0023,0.0,0.1034,0.0417,0.0417,0.0429,0.0151,0.0164,0.0,0.0,0.0189,0.057999999999999996,0.9851,0.804,0.0023,0.0,0.1034,0.0417,0.0417,0.0439,0.0165,0.0171,0.0,0.0,0.0187,0.0559,0.9851,0.7987,0.0023,0.0,0.1034,0.0417,0.0417,0.0437,0.0154,0.0167,0.0,0.0,reg oper account,block of flats,0.0141,"Stone, brick",No,0.0,0.0,0.0,0.0,-799.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,2.0
113282,1,Revolving loans,F,N,Y,1,90000.0,247500.0,12375.0,247500.0,Family,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,0.019689,-12198,-218,-6272.0,-363,,1,1,0,1,0,0,Sales staff,3.0,2,2,THURSDAY,7,0,0,0,0,0,0,Other,,0.03448375218132544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,0.0,0.0,0.0,0.0,-173.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
113394,1,Revolving loans,M,Y,N,1,112500.0,180000.0,9000.0,180000.0,Unaccompanied,Working,Secondary / secondary special,Civil marriage,House / apartment,0.010556,-12207,-1648,-5634.0,-2880,8.0,1,1,0,1,1,0,Laborers,3.0,3,3,FRIDAY,11,0,0,0,0,0,0,Construction,,0.4266338309760164,0.7544061731797895,0.1804,0.1403,0.9876,0.83,0.0356,0.2,0.1724,0.3333,0.375,0.1479,0.1471,0.1924,0.0,0.0,0.1838,0.1456,0.9876,0.8367,0.0359,0.2014,0.1724,0.3333,0.375,0.1513,0.1607,0.2004,0.0,0.0,0.1822,0.1403,0.9876,0.8323,0.0358,0.2,0.1724,0.3333,0.375,0.1505,0.1496,0.1958,0.0,0.0,reg oper spec account,block of flats,0.1513,Panel,No,1.0,1.0,1.0,0.0,-863.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0
113682,1,Revolving loans,F,N,Y,1,135000.0,202500.0,10125.0,202500.0,Unaccompanied,Working,Higher education,Married,House / apartment,0.026392,-9628,-1562,-484.0,-482,,1,1,0,1,0,0,Managers,3.0,2,2,TUESDAY,12,0,0,0,1,1,0,Business Entity Type 3,,0.552200242505967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,2.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
113726,1,Revolving loans,F,Y,Y,1,90000.0,270000.0,13500.0,270000.0,Family,Working,Secondary / secondary special,Married,House / apartment,0.028663,-8149,-999,-2929.0,-815,28.0,1,1,1,1,1,0,Core staff,3.0,2,2,MONDAY,10,0,0,0,0,0,0,Self-employed,,0.11118623755508997,0.34090642641523844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,3.0,4.0,1.0,-505.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,1.0
113731,1,Revolving loans,M,N,Y,1,135000.0,180000.0,9000.0,180000.0,Unaccompanied,Working,Higher education,Married,House / apartment,0.015221,-12501,-257,-2675.0,-4497,,1,1,0,1,0,0,Laborers,3.0,2,2,THURSDAY,15,0,0,0,0,0,0,Self-employed,0.4269903486948576,0.4383768427638231,0.25259869783397665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-527.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2.0,0.0,0.0
114437,1,Revolving loans,F,N,Y,0,180000.0,382500.0,19125.0,382500.0,Family,Working,Higher education,Married,House / apartment,0.019101,-12910,-708,-995.0,-3460,,1,1,0,1,0,0,Sales staff,2.0,2,2,SUNDAY,15,0,0,0,0,0,0,Services,,0.7038504591376473,0.2366108235287817,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-745.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2.0,0.0,1.0
114891,1,Revolving loans,F,N,Y,0,67500.0,180000.0,9000.0,180000.0,Family,Commercial associate,Secondary / secondary special,Married,House / apartment,0.008625,-8079,-103,-8079.0,-741,,1,1,1,1,1,0,Core staff,2.0,2,2,WEDNESDAY,13,0,0,0,0,0,0,Bank,0.2899120269591373,0.06328347236502954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
114975,1,Revolving loans,F,N,Y,0,121500.0,180000.0,9000.0,180000.0,Unaccompanied,Commercial associate,Incomplete higher,Married,House / apartment,0.031329,-8747,-1152,-65.0,-68,,1,1,0,1,0,0,Accountants,2.0,2,2,MONDAY,11,0,0,0,1,1,0,Bank,0.2644445695010842,0.4769206617619479,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-447.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
115044,1,Revolving loans,F,N,N,0,76500.0,135000.0,6750.0,135000.0,Unaccompanied,Working,Secondary / secondary special,Married,Rented apartment,0.025164,-16969,-1214,-8663.0,-4536,,1,1,0,1,0,0,Cleaning staff,2.0,2,2,WEDNESDAY,14,0,0,0,0,0,0,Self-employed,,0.3494772164407287,,0.0247,0.0627,0.9752,0.66,,0.0,0.1034,0.125,0.1667,0.0344,,0.0475,,0.0403,0.0252,0.0651,0.9752,0.6733,,0.0,0.1034,0.125,0.1667,0.0352,,0.0495,,0.0427,0.025,0.0627,0.9752,0.6645,,0.0,0.1034,0.125,0.1667,0.035,,0.0484,,0.0412,reg oper account,block of flats,0.049,"Stone, brick",No,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
